datetime,00060_Maximum,00060_Maximum_cd,site_no,00060_Minimum,00060_Minimum_cd,00060_Mean,00060_Mean_cd
2022-07-03 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-04 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-05 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-06 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-07 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-08 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-09 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-10 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-11 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-12 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-13 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-14 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-15 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-16 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-17 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-18 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-19 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-20 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-21 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-22 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-23 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-24 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-25 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-26 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-27 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-28 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-29 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-30 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-07-31 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-08-01 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-08-02 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-08-03 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-08-04 00:00:00+00:00,0.0,A,08174200,0.0,A,0.0,A
2022-08-05 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-06 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-07 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-08 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-09 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-10 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-11 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-12 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-13 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-14 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-15 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-16 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-17 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-18 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-19 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-20 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-21 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-22 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-23 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-24 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-25 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-26 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-27 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-28 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-29 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-30 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-08-31 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-01 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-02 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-03 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-04 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-05 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-06 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-07 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-08 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-09 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-10 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-11 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-12 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-13 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-14 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-15 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-16 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-17 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-18 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-19 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
2022-09-20 00:00:00+00:00,0.0,P,08174200,0.0,P,0.0,P
